MessageID,Timestamp,Sender,Message,Length,Label
4668,2023-02-24 08:13:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4669,2023-04-16 08:00:00,Unknown,Earn money from home easily. Sign up today.,43,Spam
4670,2023-04-11 07:43:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4671,2023-04-13 14:38:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4672,2023-02-24 05:04:00,Unknown,Are you coming to the party tonight?,36,Ham
4673,2023-07-13 23:41:00,Unknown,"I'm on my way, see you soon.",28,Ham
4674,2023-08-02 19:52:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4675,2023-11-13 20:13:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4676,2023-04-14 01:31:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4677,2023-12-28 20:44:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4678,2023-02-06 05:59:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4679,2023-06-09 21:02:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4680,2023-07-20 07:52:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4681,2023-06-03 20:14:00,KnownContact,Are you coming to the party tonight?,36,Ham
4682,2023-05-10 08:13:00,Unknown,"I'm on my way, see you soon.",28,Ham
4683,2023-07-23 21:19:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4684,2023-12-20 12:17:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4685,2023-04-28 04:14:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4686,2023-03-07 14:25:00,KnownContact,Are you coming to the party tonight?,36,Ham
4687,2023-02-22 18:49:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4688,2023-01-05 13:10:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4689,2023-02-12 23:07:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4690,2023-09-28 17:42:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4691,2023-12-04 17:52:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4692,2023-08-18 08:44:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4693,2023-02-01 18:18:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4694,2023-02-08 18:26:00,Unknown,Can you call me when you're free?,33,Ham
4695,2023-02-01 22:20:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4696,2023-11-10 06:04:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4697,2023-12-19 08:11:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4698,2023-08-27 06:44:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4699,2023-12-08 00:34:00,KnownContact,Can you call me when you're free?,33,Ham
4700,2023-10-28 02:24:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4701,2023-07-23 04:22:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4702,2023-03-06 03:29:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4703,2023-12-12 06:06:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4704,2023-06-05 06:14:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4705,2023-07-07 17:40:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4706,2023-10-21 15:51:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4707,2023-12-07 23:38:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4708,2023-11-15 19:59:00,Unknown,Can you call me when you're free?,33,Ham
4709,2023-04-21 05:37:00,Unknown,Can you call me when you're free?,33,Ham
4710,2023-07-18 19:10:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4711,2023-11-09 13:58:00,KnownContact,Please send me the report by end of the day.,44,Ham
4712,2023-07-03 01:01:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4713,2023-08-10 02:29:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4714,2023-10-06 14:51:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4715,2023-04-11 09:58:00,Unknown,"I'm on my way, see you soon.",28,Ham
4716,2023-02-08 15:31:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4717,2023-02-06 11:55:00,Unknown,Are you coming to the party tonight?,36,Ham
4718,2023-09-14 15:19:00,Unknown,Are you coming to the party tonight?,36,Ham
4719,2023-04-27 02:41:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4720,2023-01-25 18:26:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4721,2023-03-20 00:24:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4722,2023-01-21 01:34:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4723,2023-06-20 01:56:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4724,2023-03-14 21:40:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4725,2023-03-10 23:57:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4726,2023-08-28 05:32:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4727,2023-02-09 07:25:00,Unknown,Are you coming to the party tonight?,36,Ham
4728,2023-01-18 07:48:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4729,2023-06-20 06:05:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4730,2023-05-09 23:30:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4731,2023-05-13 16:53:00,KnownContact,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4732,2023-02-13 08:12:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4733,2023-02-06 23:20:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4734,2023-09-03 14:03:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4735,2023-07-09 01:21:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4736,2023-01-24 07:04:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4737,2023-03-14 17:45:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4738,2023-12-04 15:40:00,KnownContact,Can you call me when you're free?,33,Ham
4739,2023-09-24 15:03:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4740,2023-02-05 01:23:00,KnownContact,Can you call me when you're free?,33,Ham
4741,2023-07-29 14:28:00,Unknown,Get 90% discount on all items. Visit now!,41,Spam
4742,2023-08-10 09:52:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4743,2023-03-28 07:14:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4744,2023-04-02 18:59:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4745,2023-02-03 05:02:00,Unknown,Can you call me when you're free?,33,Ham
4746,2023-02-22 10:26:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4747,2023-06-11 04:55:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4748,2023-09-19 13:01:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4749,2023-09-05 22:06:00,Unknown,Can you call me when you're free?,33,Ham
4750,2023-10-10 11:26:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4751,2023-10-24 18:34:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4752,2023-01-14 23:55:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4753,2023-02-23 15:47:00,KnownContact,Please send me the report by end of the day.,44,Ham
4754,2023-07-11 08:12:00,Unknown,Are you coming to the party tonight?,36,Ham
4755,2023-12-15 18:49:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4756,2023-05-22 03:41:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4757,2023-10-01 01:03:00,Unknown,"I'm on my way, see you soon.",28,Ham
4758,2023-10-13 21:42:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4759,2023-09-01 08:07:00,KnownContact,Please send me the report by end of the day.,44,Ham
4760,2023-09-11 08:40:00,KnownContact,Can you call me when you're free?,33,Ham
4761,2023-06-04 17:59:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4762,2023-04-05 16:03:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4763,2023-03-19 00:25:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4764,2023-02-14 12:38:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4765,2023-06-09 08:25:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4766,2023-03-11 08:35:00,Unknown,"I'm on my way, see you soon.",28,Ham
4767,2023-01-30 00:08:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4768,2023-09-17 08:30:00,KnownContact,Please send me the report by end of the day.,44,Ham
4769,2023-07-04 10:20:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4770,2023-03-06 08:39:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4771,2023-04-10 02:11:00,KnownContact,Are you coming to the party tonight?,36,Ham
4772,2023-09-01 14:00:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4773,2023-11-25 12:22:00,Unknown,Are you coming to the party tonight?,36,Ham
4774,2023-03-05 21:08:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4775,2023-11-05 09:09:00,Unknown,Exclusive offer just for you! Click the link.,45,Spam
4776,2023-06-18 04:03:00,KnownContact,Please send me the report by end of the day.,44,Ham
4777,2023-05-11 11:24:00,Unknown,Can you call me when you're free?,33,Ham
4778,2023-09-27 10:59:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4779,2023-07-06 07:01:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4780,2023-04-02 19:26:00,KnownContact,Are you coming to the party tonight?,36,Ham
4781,2023-03-25 09:38:00,Unknown,This is your final notice for debt settlement. Call us today.,61,Spam
4782,2023-04-29 00:56:00,Unknown,Winner! Text 'WIN' to 54321 to claim your prize.,48,Spam
4783,2023-05-12 18:01:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4784,2023-03-14 01:42:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
4785,2023-02-19 04:05:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4786,2023-12-22 22:58:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4787,2023-11-12 20:03:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4788,2023-11-14 20:55:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4789,2023-03-01 09:14:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4790,2023-12-09 13:37:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4791,2023-10-05 23:02:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4792,2023-09-05 08:09:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4793,2023-02-18 21:51:00,KnownContact,Are you coming to the party tonight?,36,Ham
4794,2023-12-16 05:28:00,KnownContact,Please send me the report by end of the day.,44,Ham
4795,2023-08-30 12:51:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4796,2023-03-11 21:16:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4797,2023-12-14 04:11:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4798,2023-05-10 08:20:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4799,2023-04-03 19:32:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4800,2023-04-24 05:20:00,KnownContact,Can you call me when you're free?,33,Ham
4801,2023-07-22 00:20:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4802,2023-04-06 21:15:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4803,2023-02-18 02:06:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4804,2023-01-08 10:23:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4805,2023-01-27 07:10:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
4806,2023-04-19 16:38:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4807,2023-11-16 14:27:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4808,2023-06-27 10:57:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4809,2023-04-06 03:08:00,KnownContact,Can you call me when you're free?,33,Ham
4810,2023-02-04 05:59:00,Unknown,Please send me the report by end of the day.,44,Ham
4811,2023-01-03 02:26:00,KnownContact,Please send me the report by end of the day.,44,Ham
4812,2023-06-18 01:40:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4813,2023-12-01 16:04:00,Unknown,Are you coming to the party tonight?,36,Ham
4814,2023-06-13 06:57:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4815,2023-01-17 16:31:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4816,2023-10-30 17:04:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4817,2023-08-06 09:19:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4818,2023-04-26 20:50:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4819,2023-03-28 21:28:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4820,2023-06-30 13:05:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4821,2023-02-18 16:49:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4822,2023-04-20 20:02:00,KnownContact,Please send me the report by end of the day.,44,Ham
4823,2023-11-02 16:31:00,KnownContact,Can you call me when you're free?,33,Ham
4824,2023-09-25 03:54:00,KnownContact,Let's catch up over coffee this weekend.,40,Ham
4825,2023-10-14 08:39:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4826,2023-06-20 07:08:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4827,2023-10-14 16:41:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4828,2023-07-28 22:38:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4829,2023-01-27 08:15:00,Unknown,"I'm on my way, see you soon.",28,Ham
4830,2023-05-23 23:24:00,Unknown,Please send me the report by end of the day.,44,Ham
4831,2023-06-13 15:15:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4832,2023-08-09 03:05:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4833,2023-11-27 07:30:00,KnownContact,Please send me the report by end of the day.,44,Ham
4834,2023-10-08 14:18:00,Unknown,Get cheap loans now with instant approval. Limited offer!,57,Spam
4835,2023-03-06 09:56:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4836,2023-06-07 14:36:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4837,2023-08-22 10:13:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4838,2023-01-29 14:39:00,KnownContact,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4839,2023-10-24 18:41:00,KnownContact,Are you coming to the party tonight?,36,Ham
4840,2023-08-15 13:28:00,Unknown,Claim your free vacation now! Call this number.,47,Spam
4841,2023-07-11 23:57:00,Unknown,Don't forget the meeting at 10 AM tomorrow.,43,Ham
4842,2023-06-24 08:12:00,Unknown,Let's catch up over coffee this weekend.,40,Ham
4843,2023-05-16 22:06:00,Unknown,"I'm on my way, see you soon.",28,Ham
4844,2023-06-21 17:46:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4845,2023-01-26 07:01:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4846,2023-02-27 07:07:00,KnownContact,Can you call me when you're free?,33,Ham
4847,2023-10-23 09:33:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4848,2023-09-27 06:38:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4849,2023-12-30 15:17:00,Unknown,Please send me the report by end of the day.,44,Ham
4850,2023-07-15 08:01:00,Unknown,Are you coming to the party tonight?,36,Ham
4851,2023-09-20 12:03:00,KnownContact,"Thanks for your help yesterday, really appreciate it.",53,Ham
4852,2023-12-10 20:05:00,Unknown,Please send me the report by end of the day.,44,Ham
4853,2023-10-09 13:21:00,Unknown,"I'm on my way, see you soon.",28,Ham
4854,2023-02-16 07:10:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4855,2023-02-27 13:59:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4856,2023-09-27 09:09:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4857,2023-08-30 18:49:00,Unknown,Congratulations! You've won a $1000 Walmart gift card. Click here to claim.,75,Spam
4858,2023-03-05 17:50:00,Unknown,"Good night, talk to you tomorrow.",33,Ham
4859,2023-04-14 20:02:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4860,2023-10-17 03:23:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4861,2023-03-24 04:03:00,KnownContact,Are you coming to the party tonight?,36,Ham
4862,2023-11-27 00:14:00,KnownContact,Can you call me when you're free?,33,Ham
4863,2023-06-24 11:16:00,KnownContact,"I'm on my way, see you soon.",28,Ham
4864,2023-07-13 11:21:00,KnownContact,"Good night, talk to you tomorrow.",33,Ham
4865,2023-07-28 04:43:00,Unknown,URGENT! Your account has been compromised. Verify your details immediately.,75,Spam
4866,2023-05-23 07:05:00,Unknown,You have been selected for a $500 reward. Confirm now!,54,Spam
4867,2023-03-26 17:15:00,Unknown,Happy Birthday! Wishing you a wonderful year ahead.,51,Ham
4868,2023-06-05 11:01:00,Unknown,"Thanks for your help yesterday, really appreciate it.",53,Ham
4869,2023-10-28 11:34:00,Unknown,"Hey, are we still meeting for lunch today?",42,Ham
4870,2023-03-17 21:53:00,KnownContact,Are you coming to the party tonight?,36,Ham
4871,2023-03-30 19:47:00,KnownContact,"Hey, are we still meeting for lunch today?",42,Ham
